31.651449	31.651449	
50.490807	50.490807	
62.223038	62.223038	
69.506393	69.506393	
72.597191	72.597191	
72.519531	72.519531	
70.370163	70.370163	
67.153694	67.153694	
63.467175	63.467175	
59.712551	59.712551	
56.199619	56.199619	
53.018566	53.018566	
50.216057	50.216057	
47.817684	47.817684	
45.777069	45.777069	
44.055965	44.055965	
42.618320	42.618320	
41.412708	41.412708	
40.405228	40.405228	
39.557552	39.557552	
38.838886	38.838886	
38.231441	38.231441	
37.706268	37.706268	
37.248184	37.248184	
36.851654	36.851654	
36.493988	36.493988	
36.171097	36.171097	
35.883152	35.883152	
35.611832	35.611832	
35.357605	35.357605	
35.125889	35.125889	
34.899174	34.899174	
34.680893	34.680893	
34.477650	34.477650	
34.274868	34.274868	
34.075768	34.075768	
33.888180	33.888180	
33.697651	33.697651	
33.509678	33.509678	
33.330982	33.330982	
33.147976	33.147976	
32.965790	32.965790	
32.792957	32.792957	
32.614780	32.614780	
32.436832	32.436832	
32.267658	32.267658	
32.092857	32.092857	
31.917992	31.917992	
31.750975	31.750975	
31.579279	31.579279	
31.406998	31.406998	
31.242321	31.242321	
31.072380	31.072380	
30.902786	30.902786	
30.740257	30.740257	
30.572495	30.572495	
30.404459	30.404459	
30.244333	30.244333	
30.078690	30.078690	
29.912731	29.912731	
29.753992	29.753992	
29.590780	29.590780	
29.426897	29.426897	
29.270096	29.270096	
29.108356	29.108356	
28.946884	28.946884	
28.792044	28.792044	
28.632338	28.632338	
28.472349	28.472349	
28.319811	28.319811	
28.162167	28.162167	
28.004223	28.004223	
27.853600	27.853600	
27.697964	27.697964	
27.542025	27.542025	
27.392794	27.392794	
27.239532	27.239532	
27.085669	27.085669	
26.938393	26.938393	
26.786665	26.786665	
26.635204	26.635204	
26.489925	26.489925	
26.340265	26.340265	
26.190365	26.190365	
26.047398	26.047398	
25.899832	25.899832	
25.752012	25.752012	
25.610529	25.610529	
25.465359	25.465359	
25.319645	25.319645	
25.180153	25.180153	
25.036568	25.036568	
24.893251	24.893251	
24.755775	24.755775	
24.614269	24.614269	
24.472557	24.472557	
24.337379	24.337379	
24.197975	24.197975	
24.058350	24.058350	
23.925144	23.925144	
24.170252	24.170252	
24.433298	24.433298	
24.512249	24.512249	
22.264938	22.264938	
19.081234	19.081234	
24.118828	24.118828	
28.799757	28.799757	
30.804501	30.804501	
31.047199	31.047199	
31.275970	31.275970	
31.526003	31.526003	
31.616070	31.616070	
