5.747000e-01	5.747000e-01	
7.815265e-01	7.815265e-01	
8.542917e-01	8.542917e-01	
8.812108e-01	8.812108e-01	
8.908932e-01	8.908932e-01	
8.943675e-01	8.943675e-01	
8.952959e-01	8.952959e-01	
8.959227e-01	8.959227e-01	
8.961721e-01	8.961721e-01	
8.959428e-01	8.959428e-01	
8.961793e-01	8.961793e-01	
8.962396e-01	8.962396e-01	
8.959670e-01	8.959670e-01	
8.961880e-01	8.961880e-01	
8.962673e-01	8.962673e-01	
8.959524e-01	8.959524e-01	
8.961828e-01	8.961828e-01	
8.962654e-01	8.962654e-01	
8.959517e-01	8.959517e-01	
8.961825e-01	8.961825e-01	
8.962653e-01	8.962653e-01	
8.959762e-01	8.959762e-01	
8.961668e-01	8.961668e-01	
8.962597e-01	8.962597e-01	
8.959742e-01	8.959742e-01	
8.961906e-01	8.961906e-01	
8.962437e-01	8.962437e-01	
8.959685e-01	8.959685e-01	
8.961885e-01	8.961885e-01	
8.962675e-01	8.962675e-01	
8.959525e-01	8.959525e-01	
8.961828e-01	8.961828e-01	
8.962654e-01	8.962654e-01	
8.959762e-01	8.959762e-01	
8.961668e-01	8.961668e-01	
8.962597e-01	8.962597e-01	
8.959742e-01	8.959742e-01	
8.961906e-01	8.961906e-01	
8.962437e-01	8.962437e-01	
8.959685e-01	8.959685e-01	
8.961885e-01	8.961885e-01	
8.962675e-01	8.962675e-01	
8.959525e-01	8.959525e-01	
8.961828e-01	8.961828e-01	
8.962654e-01	8.962654e-01	
8.959517e-01	8.959517e-01	
8.961825e-01	8.961825e-01	
8.962653e-01	8.962653e-01	
8.959762e-01	8.959762e-01	
8.961668e-01	8.961668e-01	
8.962597e-01	8.962597e-01	
8.959742e-01	8.959742e-01	
8.961906e-01	8.961906e-01	
8.962437e-01	8.962437e-01	
8.959685e-01	8.959685e-01	
8.961885e-01	8.961885e-01	
8.962675e-01	8.962675e-01	
8.959525e-01	8.959525e-01	
8.961828e-01	8.961828e-01	
8.962654e-01	8.962654e-01	
8.959762e-01	8.959762e-01	
8.961668e-01	8.961668e-01	
8.962597e-01	8.962597e-01	
8.959742e-01	8.959742e-01	
8.961906e-01	8.961906e-01	
8.962437e-01	8.962437e-01	
8.959685e-01	8.959685e-01	
8.961885e-01	8.961885e-01	
8.962675e-01	8.962675e-01	
8.959525e-01	8.959525e-01	
8.961828e-01	8.961828e-01	
8.962654e-01	8.962654e-01	
8.959517e-01	8.959517e-01	
8.961825e-01	8.961825e-01	
8.962653e-01	8.962653e-01	
8.959762e-01	8.959762e-01	
8.961668e-01	8.961668e-01	
8.962597e-01	8.962597e-01	
8.959742e-01	8.959742e-01	
8.961906e-01	8.961906e-01	
8.962437e-01	8.962437e-01	
8.959685e-01	8.959685e-01	
8.961885e-01	8.961885e-01	
8.962675e-01	8.962675e-01	
8.959525e-01	8.959525e-01	
8.961828e-01	8.961828e-01	
8.962654e-01	8.962654e-01	
8.959762e-01	8.959762e-01	
8.961668e-01	8.961668e-01	
8.962597e-01	8.962597e-01	
8.959742e-01	8.959742e-01	
8.961906e-01	8.961906e-01	
8.962437e-01	8.962437e-01	
8.959685e-01	8.959685e-01	
8.961885e-01	8.961885e-01	
8.962675e-01	8.962675e-01	
8.959525e-01	8.959525e-01	
8.961828e-01	8.961828e-01	
8.962654e-01	8.962654e-01	
8.959517e-01	8.959517e-01	
8.714788e-01	8.714788e-01	
8.633503e-01	8.633503e-01	
7.974009e-01	7.974009e-01	
6.994625e-01	6.994625e-01	
5.895103e-01	5.895103e-01	
5.763893e-01	5.763893e-01	
5.747111e-01	5.747111e-01	
5.747000e-01	5.747000e-01	
5.747000e-01	5.747000e-01	
5.747000e-01	5.747000e-01	
5.747000e-01	5.747000e-01	
5.747000e-01	5.747000e-01	
