5.768236e+03	5.768236e+03	
5.766543e+03	5.766543e+03	
5.761919e+03	5.761919e+03	
5.753905e+03	5.753905e+03	
5.742185e+03	5.742185e+03	
5.726816e+03	5.726816e+03	
5.707955e+03	5.707955e+03	
5.686186e+03	5.686186e+03	
5.661829e+03	5.661829e+03	
5.635141e+03	5.635141e+03	
5.606820e+03	5.606820e+03	
5.577041e+03	5.577041e+03	
5.545956e+03	5.545956e+03	
5.514167e+03	5.514167e+03	
5.481698e+03	5.481698e+03	
5.448525e+03	5.448525e+03	
5.415203e+03	5.415203e+03	
5.381630e+03	5.381630e+03	
5.347696e+03	5.347696e+03	
5.313895e+03	5.313895e+03	
5.280067e+03	5.280067e+03	
5.246067e+03	5.246067e+03	
5.212312e+03	5.212312e+03	
5.178657e+03	5.178657e+03	
5.144920e+03	5.144920e+03	
5.111509e+03	5.111509e+03	
5.078223e+03	5.078223e+03	
5.044915e+03	5.044915e+03	
5.011963e+03	5.011963e+03	
4.979177e+03	4.979177e+03	
4.946362e+03	4.946362e+03	
4.913932e+03	4.913932e+03	
4.881679e+03	4.881679e+03	
4.849423e+03	4.849423e+03	
4.817527e+03	4.817527e+03	
4.785827e+03	4.785827e+03	
4.754132e+03	4.754132e+03	
4.722809e+03	4.722809e+03	
4.691656e+03	4.691656e+03	
4.660526e+03	4.660526e+03	
4.629765e+03	4.629765e+03	
4.599186e+03	4.599186e+03	
4.568605e+03	4.568605e+03	
4.538404e+03	4.538404e+03	
4.508384e+03	4.508384e+03	
4.478364e+03	4.478364e+03	
4.448718e+03	4.448718e+03	
4.419251e+03	4.419251e+03	
4.389799e+03	4.389799e+03	
4.360689e+03	4.360689e+03	
4.331771e+03	4.331771e+03	
4.302869e+03	4.302869e+03	
4.274315e+03	4.274315e+03	
4.245926e+03	4.245926e+03	
4.217566e+03	4.217566e+03	
4.189551e+03	4.189551e+03	
4.161710e+03	4.161710e+03	
4.133875e+03	4.133875e+03	
4.106390e+03	4.106390e+03	
4.079078e+03	4.079078e+03	
4.051785e+03	4.051785e+03	
4.024813e+03	4.024813e+03	
3.998023e+03	3.998023e+03	
3.971253e+03	3.971253e+03	
3.944811e+03	3.944811e+03	
3.918526e+03	3.918526e+03	
3.892272e+03	3.892272e+03	
3.866341e+03	3.866341e+03	
3.840577e+03	3.840577e+03	
3.814821e+03	3.814821e+03	
3.789395e+03	3.789395e+03	
3.764133e+03	3.764133e+03	
3.738881e+03	3.738881e+03	
3.713952e+03	3.713952e+03	
3.689186e+03	3.689186e+03	
3.664441e+03	3.664441e+03	
3.639992e+03	3.639992e+03	
3.615715e+03	3.615715e+03	
3.591459e+03	3.591459e+03	
3.567506e+03	3.567506e+03	
3.543700e+03	3.543700e+03	
3.519927e+03	3.519927e+03	
3.496451e+03	3.496451e+03	
3.473130e+03	3.473130e+03	
3.449822e+03	3.449822e+03	
3.426817e+03	3.426817e+03	
3.403965e+03	3.403965e+03	
3.381136e+03	3.381136e+03	
3.358585e+03	3.358585e+03	
3.336194e+03	3.336194e+03	
3.313828e+03	3.313828e+03	
3.291743e+03	3.291743e+03	
3.269798e+03	3.269798e+03	
3.247886e+03	3.247886e+03	
3.226252e+03	3.226252e+03	
3.204764e+03	3.204764e+03	
3.183291e+03	3.183291e+03	
3.162100e+03	3.162100e+03	
3.141054e+03	3.141054e+03	
3.120023e+03	3.120023e+03	
3.089831e+03	3.089831e+03	
3.060433e+03	3.060433e+03	
3.004940e+03	3.004940e+03	
2.909343e+03	2.909343e+03	
2.723831e+03	2.723831e+03	
2.598707e+03	2.598707e+03	
2.581641e+03	2.581641e+03	
2.813024e+03	2.813024e+03	
3.202743e+03	3.202743e+03	
3.844054e+03	3.844054e+03	
4.941505e+03	4.941505e+03	
5.508407e+03	5.508407e+03	
